,FLTNUM,FLTDAT,BCLS,TARIF_RUB
732,1116,2019-06-17,Y,6000.0
733,1116,2019-06-18,E,3417.096
734,1116,2019-06-18,G,1700.0
735,1116,2019-06-18,K,11000.25
736,1116,2019-06-18,L,5472.5146
737,1116,2019-06-18,M,3489.715
738,1116,2019-06-18,N,2451.7212
739,1116,2019-06-18,T,4529.4165
740,1116,2019-06-18,X,0.0
741,1116,2019-06-19,E,3556.4722
742,1116,2019-06-19,H,7875.28
743,1116,2019-06-19,L,8909.904
744,1116,2019-06-19,O,3550.0
745,1116,2019-06-19,Q,6345.2197
746,1116,2019-06-19,T,4323.7393
747,1116,2019-06-19,X,0.0
748,1116,2019-06-20,D,35400.0
749,1116,2019-06-20,E,3514.17
750,1116,2019-06-20,L,5286.48
751,1116,2019-06-20,O,0.0
752,1116,2019-06-20,Q,5228.032
753,1116,2019-06-20,T,4817.83
754,1116,2019-06-20,X,0.0
755,1116,2019-06-21,E,3178.5034
756,1116,2019-06-21,Q,6453.63
757,1116,2019-06-21,T,4917.3022
758,1116,2019-06-21,X,0.0
759,1116,2019-06-22,E,3758.4102
760,1116,2019-06-22,L,8126.6147
761,1116,2019-06-22,N,1958.0916
762,1116,2019-06-22,O,0.0
763,1116,2019-06-22,Q,5910.6377
764,1116,2019-06-22,T,5431.928
765,1116,2019-06-22,X,0.0
766,1116,2019-06-23,E,2949.9917
767,1116,2019-06-23,L,7350.0127
768,1116,2019-06-23,N,2366.6216
769,1116,2019-06-23,O,0.0
770,1116,2019-06-23,Q,4966.7227
771,1116,2019-06-23,T,6700.0527
772,1116,2019-06-23,X,0.0
773,1116,2019-06-24,D,25812.5
774,1116,2019-06-24,E,3560.312
775,1116,2019-06-24,L,7934.1523
776,1116,2019-06-24,N,1487.5
777,1116,2019-06-24,Q,7253.7744
778,1116,2019-06-24,T,2832.4734
779,1116,2019-06-24,X,0.0
780,1116,2019-06-25,D,27041.666
781,1116,2019-06-25,E,2948.8936
782,1116,2019-06-25,O,0.0
783,1116,2019-06-25,Q,7205.5156
784,1116,2019-06-25,T,4523.1943
785,1116,2019-06-25,X,0.0
786,1116,2019-06-26,D,27140.0
787,1116,2019-06-26,E,2632.2957
788,1116,2019-06-26,L,8440.0
789,1116,2019-06-26,M,1827.5
790,1116,2019-06-26,O,0.0
791,1116,2019-06-26,T,5002.117
792,1116,2019-06-26,X,0.0
793,1116,2019-06-27,C,3593.3333
794,1116,2019-06-27,D,33039.973
795,1116,2019-06-27,E,3014.72
796,1116,2019-06-27,H,16200.0
797,1116,2019-06-27,K,11000.05
798,1116,2019-06-27,L,7874.92
799,1116,2019-06-27,M,1830.0
800,1116,2019-06-27,N,1112.38
801,1116,2019-06-27,Q,5098.0835
802,1116,2019-06-27,T,5074.91
803,1116,2019-06-27,U,16200.0
804,1116,2019-06-27,X,0.0
805,1116,2019-06-28,D,35400.0
806,1116,2019-06-28,E,2959.2144
807,1116,2019-06-28,H,16200.0
808,1116,2019-06-28,I,31860.0
809,1116,2019-06-28,L,8250.085
810,1116,2019-06-28,N,1176.31
811,1116,2019-06-28,O,0.0
812,1116,2019-06-28,Q,5684.4233
813,1116,2019-06-28,T,4169.7607
814,1116,2019-06-28,U,21562.57
815,1116,2019-06-28,X,0.0
816,1116,2019-06-29,D,35400.0
817,1116,2019-06-29,H,5677.05
818,1116,2019-06-29,L,7360.8086
819,1116,2019-06-29,N,1427.1499
820,1116,2019-06-29,O,0.0
821,1116,2019-06-29,Q,6735.236
822,1116,2019-06-29,T,4531.6665
823,1116,2019-06-29,U,13499.79
824,1116,2019-06-29,X,0.0
825,1116,2019-06-29,Y,9421.23
826,1116,2019-06-30,D,29131.25
827,1116,2019-06-30,H,8607.98
828,1116,2019-06-30,K,12500.0
829,1116,2019-06-30,L,8303.904
830,1116,2019-06-30,O,0.0
831,1116,2019-06-30,Q,6080.764
832,1116,2019-06-30,T,4937.5
833,1116,2019-06-30,U,10499.28
834,1116,2019-06-30,X,0.0
835,1116,2019-07-01,B,10103.458
836,1116,2019-07-01,C,45000.07
837,1116,2019-07-01,D,29500.0
838,1116,2019-07-01,E,2948.0
839,1116,2019-07-01,H,10531.178
840,1116,2019-07-01,K,14595.0
841,1116,2019-07-01,L,10271.664
842,1116,2019-07-01,M,1827.5
843,1116,2019-07-01,N,1872.9685
844,1116,2019-07-01,O,0.0
845,1116,2019-07-01,Q,5638.361
846,1116,2019-07-01,T,3887.02
847,1116,2019-07-01,X,0.0
848,1116,2019-07-01,Y,22028.53
849,1116,2019-07-02,D,32450.0
850,1116,2019-07-02,E,2823.44
851,1116,2019-07-02,H,11069.292
852,1116,2019-07-02,I,15238.493
853,1116,2019-07-02,L,10440.0
854,1116,2019-07-02,Q,5704.485
855,1116,2019-07-02,T,4775.9663
856,1116,2019-07-02,U,12858.627
857,1116,2019-07-02,X,0.0
858,1116,2019-07-03,D,28025.0
859,1116,2019-07-03,E,3350.28
860,1116,2019-07-03,H,9974.82
861,1116,2019-07-03,K,11068.87
862,1116,2019-07-03,L,6923.971
863,1116,2019-07-03,M,18050.14
864,1116,2019-07-03,O,0.0
865,1116,2019-07-03,Q,6217.9873
866,1116,2019-07-03,T,4616.7144
867,1116,2019-07-03,U,14790.042
868,1116,2019-07-03,X,0.0
869,1116,2019-07-04,D,32450.0
870,1116,2019-07-04,E,3414.5234
871,1116,2019-07-04,L,9480.092
872,1116,2019-07-04,M,1871.14
873,1116,2019-07-04,N,2275.0166
874,1116,2019-07-04,O,0.0
875,1116,2019-07-04,Q,4290.356
876,1116,2019-07-04,T,4618.902
877,1116,2019-07-04,X,0.0
878,1116,2019-07-05,D,27041.666
879,1116,2019-07-05,E,2799.5508
880,1116,2019-07-05,H,5874.94
881,1116,2019-07-05,I,17622.9
882,1116,2019-07-05,L,7680.205
883,1116,2019-07-05,Q,7063.098
884,1116,2019-07-05,T,2359.85
885,1116,2019-07-05,U,18000.13
886,1116,2019-07-05,X,0.0
887,1116,2019-07-06,D,29500.016
888,1116,2019-07-06,E,2792.1167
889,1116,2019-07-06,H,9009.0
890,1116,2019-07-06,L,8836.796
891,1116,2019-07-06,N,2040.22
892,1116,2019-07-06,O,0.0
893,1116,2019-07-06,Q,6577.939
894,1116,2019-07-06,T,3081.398
895,1116,2019-07-06,X,0.0
896,1116,2019-07-07,E,3140.4824
897,1116,2019-07-07,K,9088.96
898,1116,2019-07-07,L,8291.643
899,1116,2019-07-07,N,1568.68
900,1116,2019-07-07,O,0.0
901,1116,2019-07-07,Q,6480.2803
902,1116,2019-07-07,T,4921.0557
903,1116,2019-07-07,X,0.0
904,1116,2019-07-08,D,31155.0
905,1116,2019-07-08,E,2816.8384
906,1116,2019-07-08,H,10794.092
907,1116,2019-07-08,K,9143.505
908,1116,2019-07-08,L,8419.3545
909,1116,2019-07-08,M,1868.23
910,1116,2019-07-08,Q,5552.915
911,1116,2019-07-08,T,4665.501
912,1116,2019-07-08,X,0.0
913,1116,2019-07-09,D,27435.0
914,1116,2019-07-09,E,2109.03
915,1116,2019-07-09,H,4495.7925
916,1116,2019-07-09,L,8399.772
917,1116,2019-07-09,M,0.0
918,1116,2019-07-09,N,2270.585
919,1116,2019-07-09,O,0.0
920,1116,2019-07-09,Q,6669.995
921,1116,2019-07-09,T,4926.8936
922,1116,2019-07-09,X,0.0
923,1116,2019-07-10,E,3115.82
924,1116,2019-07-10,H,13560.0
925,1116,2019-07-10,L,7912.336
926,1116,2019-07-10,N,1935.3213
927,1116,2019-07-10,O,0.0
928,1116,2019-07-10,Q,6129.923
929,1116,2019-07-10,T,5513.9844
930,1116,2019-07-10,U,8980.69
931,1116,2019-07-10,X,0.0
932,1116,2019-07-11,C,3398.75
933,1116,2019-07-11,D,29500.0
934,1116,2019-07-11,E,3549.9233
935,1116,2019-07-11,H,9464.93
936,1116,2019-07-11,I,0.0
937,1116,2019-07-11,L,8769.357
938,1116,2019-07-11,N,1700.0
939,1116,2019-07-11,O,7099.86
940,1116,2019-07-11,P,5999.96
941,1116,2019-07-11,Q,7915.0654
942,1116,2019-07-11,T,4175.48
943,1116,2019-07-12,D,26199.602
944,1116,2019-07-12,E,3182.546
945,1116,2019-07-12,L,8033.866
946,1116,2019-07-12,N,1466.6487
947,1116,2019-07-12,Q,6459.3555
948,1116,2019-07-12,T,4329.7134
949,1116,2019-07-13,D,26550.0
950,1116,2019-07-13,E,2445.796
951,1116,2019-07-13,L,7747.7134
952,1116,2019-07-13,N,1781.65
953,1116,2019-07-13,O,0.0
954,1116,2019-07-13,Q,6624.9756
955,1116,2019-07-13,T,4800.0
956,1116,2019-07-13,U,19500.0
957,1116,2019-07-13,X,0.0
958,1116,2019-07-14,D,29500.0
959,1116,2019-07-14,E,3979.41
960,1116,2019-07-14,H,4883.98
961,1116,2019-07-14,L,7953.9487
962,1116,2019-07-14,M,930.0
963,1116,2019-07-14,O,0.0
964,1116,2019-07-14,Q,5789.558
965,1116,2019-07-14,T,4891.9385
966,1116,2019-07-14,U,10536.49
967,1116,2019-07-14,X,0.0
968,1116,2019-07-14,Z,9750.0
969,1116,2019-07-15,D,29500.0
970,1116,2019-07-15,E,3071.3667
971,1116,2019-07-15,H,11263.963
972,1116,2019-07-15,J,74639.99
973,1116,2019-07-15,K,6198.73
974,1116,2019-07-15,L,8104.207
975,1116,2019-07-15,M,13684.207
976,1116,2019-07-15,N,2902.9338
977,1116,2019-07-15,O,0.0
978,1116,2019-07-15,Q,6992.02
979,1116,2019-07-15,T,4500.464
980,1116,2019-07-15,U,10159.53
981,1116,2019-07-15,X,0.0
982,1116,2019-07-16,D,35400.0
983,1116,2019-07-16,E,2654.269
984,1116,2019-07-16,H,6651.124
985,1116,2019-07-16,L,5331.303
986,1116,2019-07-16,N,1578.0317
987,1116,2019-07-16,O,4333.303
988,1116,2019-07-16,Q,6602.095
989,1116,2019-07-16,T,4770.4277
990,1116,2019-07-16,X,0.0
991,1116,2019-07-17,E,2785.4634
992,1116,2019-07-17,M,1860.0
993,1116,2019-07-17,N,1984.395
994,1116,2019-07-17,O,0.0
995,1116,2019-07-17,Q,6176.8
996,1116,2019-07-17,T,5541.379
997,1116,2019-07-17,X,0.0
998,1116,2019-07-18,C,3874.5833
999,1116,2019-07-18,D,25566.666
1000,1116,2019-07-18,E,3488.5972
1001,1116,2019-07-18,G,1700.0
1002,1116,2019-07-18,H,9231.652
1003,1116,2019-07-18,L,7236.316
1004,1116,2019-07-18,M,1857.5
1005,1116,2019-07-18,N,2584.4517
1006,1116,2019-07-18,O,0.0
1007,1116,2019-07-18,Q,6539.101
1008,1116,2019-07-18,T,4056.365
1009,1116,2019-07-18,U,2219.54
1010,1116,2019-07-18,X,0.0
1011,1116,2019-07-19,D,31958.334
1012,1116,2019-07-19,E,3628.9226
1013,1116,2019-07-19,L,10944.0
1014,1116,2019-07-19,N,2208.324
1015,1116,2019-07-19,O,0.0
1016,1116,2019-07-19,Q,6172.1733
1017,1116,2019-07-19,T,3995.1775
1018,1116,2019-07-19,U,15000.051
1019,1116,2019-07-19,X,0.0
1020,1116,2019-07-20,D,31185.715
1021,1116,2019-07-20,E,4184.81
1022,1116,2019-07-20,G,1700.0
1023,1116,2019-07-20,H,4843.465
1024,1116,2019-07-20,K,6139.82
1025,1116,2019-07-20,L,7649.4287
1026,1116,2019-07-20,M,1830.0
1027,1116,2019-07-20,N,2791.0906
1028,1116,2019-07-20,P,6000.06
1029,1116,2019-07-20,Q,5985.688
1030,1116,2019-07-20,T,4999.91
1031,1116,2019-07-20,U,12780.0
1032,1116,2019-07-20,X,0.0
1033,1116,2019-07-21,D,41300.0
1034,1116,2019-07-21,E,2985.4058
1035,1116,2019-07-21,G,1133.3334
1036,1116,2019-07-21,L,8889.221
1037,1116,2019-07-21,N,2832.56
1038,1116,2019-07-21,O,6500.25
1039,1116,2019-07-21,Q,7098.7925
1040,1116,2019-07-21,T,4021.58
1041,1116,2019-07-21,X,0.0
1042,1116,2019-07-22,D,20281.25
1043,1116,2019-07-22,E,2466.7686
1044,1116,2019-07-22,G,1360.0
1045,1116,2019-07-22,H,7256.75
1046,1116,2019-07-22,L,6946.17
1047,1116,2019-07-22,M,1842.5
1048,1116,2019-07-22,N,1703.6918
1049,1116,2019-07-22,O,0.0
1050,1116,2019-07-22,Q,6449.836
1051,1116,2019-07-22,T,4616.6973
1052,1116,2019-07-22,X,0.0
1053,1116,2019-07-23,D,30085.76
1054,1116,2019-07-23,E,3167.07
1055,1116,2019-07-23,G,1700.0
1056,1116,2019-07-23,L,10000.083
1057,1116,2019-07-23,M,0.0
1058,1116,2019-07-23,N,2375.5283
1059,1116,2019-07-23,O,0.0
1060,1116,2019-07-23,Q,6096.087
1061,1116,2019-07-23,U,14999.76
1062,1116,2019-07-23,X,0.0
1063,1116,2019-07-24,D,41300.0
1064,1116,2019-07-24,E,3302.8918
1065,1116,2019-07-24,G,1700.0
1066,1116,2019-07-24,J,17500.0
1067,1116,2019-07-24,L,10167.503
1068,1116,2019-07-24,M,3496.4575
1069,1116,2019-07-24,N,2503.6555
1070,1116,2019-07-24,Q,5623.521
1071,1116,2019-07-24,T,4574.284
1072,1116,2019-07-24,X,0.0
1073,1116,2019-07-24,Z,15581.65
1074,1116,2019-07-25,D,41300.0
1075,1116,2019-07-25,E,4145.3794
1076,1116,2019-07-25,L,9000.036
1077,1116,2019-07-25,M,1830.0
1078,1116,2019-07-25,N,2634.005
1079,1116,2019-07-25,O,5250.0
1080,1116,2019-07-25,P,5099.93
1081,1116,2019-07-25,Q,7132.1743
1082,1116,2019-07-25,T,6250.12
1083,1116,2019-07-25,X,0.0
1084,1116,2019-07-26,C,4032.5
1085,1116,2019-07-26,D,33176.16
1086,1116,2019-07-26,E,4499.72
1087,1116,2019-07-26,L,8142.9443
1088,1116,2019-07-26,M,13994.286
1089,1116,2019-07-26,N,2169.2004
1090,1116,2019-07-26,O,3250.105
1091,1116,2019-07-26,Q,7197.9023
1092,1116,2019-07-26,T,3207.9612
1093,1116,2019-07-26,U,15750.154
1094,1116,2019-07-26,X,0.0
1095,1116,2019-07-27,D,34810.0
1096,1116,2019-07-27,E,4874.9766
1097,1116,2019-07-27,H,10499.84
1098,1116,2019-07-27,L,9185.058
1099,1116,2019-07-27,M,1703.0
1100,1116,2019-07-27,N,2417.4233
1101,1116,2019-07-27,O,1999.972
1102,1116,2019-07-27,Q,6316.7095
1103,1116,2019-07-27,T,4500.486
1104,1116,2019-07-27,X,0.0
1105,1116,2019-07-28,D,28075.336
1106,1116,2019-07-28,E,4023.18
1107,1116,2019-07-28,G,1700.0
1108,1116,2019-07-28,M,1558.5714
1109,1116,2019-07-28,N,2476.8362
1110,1116,2019-07-28,O,0.0
1111,1116,2019-07-28,Q,7016.3657
1112,1116,2019-07-28,T,5465.9346
1113,1116,2019-07-28,U,13995.34
1114,1116,2019-07-28,X,0.0
1115,1116,2019-07-29,D,35400.0
1116,1116,2019-07-29,E,4189.244
1117,1116,2019-07-29,G,1700.0
1118,1116,2019-07-29,I,24107.66
1119,1116,2019-07-29,L,8107.1187
1120,1116,2019-07-29,M,913.75
1121,1116,2019-07-29,N,2200.0
1122,1116,2019-07-29,Q,6452.53
1123,1116,2019-07-29,T,6264.63
1124,1116,2019-07-29,U,15750.0
1125,1116,2019-07-29,X,0.0
1126,1116,2019-07-29,Z,10375.911
1127,1116,2019-07-30,D,29500.0
1128,1116,2019-07-30,E,5624.928
1129,1116,2019-07-30,G,1674.5
1130,1116,2019-07-30,L,7606.066
1131,1116,2019-07-30,N,1593.1348
1132,1116,2019-07-30,O,0.0
1133,1116,2019-07-30,Q,5767.7485
1134,1116,2019-07-30,T,5044.4824
1135,1116,2019-07-30,U,6706.2964
1136,1116,2019-07-30,X,0.0
1137,1116,2019-07-31,D,47928.555
1138,1116,2019-07-31,E,3157.19
1139,1116,2019-07-31,G,1615.0
1140,1116,2019-07-31,H,8999.925
1141,1116,2019-07-31,L,8558.659
1142,1116,2019-07-31,M,11576.66
1143,1116,2019-07-31,N,2199.947
1144,1116,2019-07-31,O,0.0
1145,1116,2019-07-31,Q,6760.944
1146,1116,2019-07-31,T,4162.694
1147,1116,2019-07-31,X,0.0
1148,1116,2019-08-01,B,9460.39
1149,1116,2019-08-01,C,3768.0
1150,1116,2019-08-01,D,33433.332
1151,1116,2019-08-01,G,1700.0
1152,1116,2019-08-01,H,11650.0
1153,1116,2019-08-01,I,0.0
1154,1116,2019-08-01,J,66000.0
1155,1116,2019-08-01,L,8186.3696
1156,1116,2019-08-01,M,15708.751
1157,1116,2019-08-01,N,1700.0
1158,1116,2019-08-01,O,0.0
1159,1116,2019-08-01,Q,6075.475
1160,1116,2019-08-01,T,3122.5134
1161,1116,2019-08-01,U,12307.434
1162,1116,2019-08-01,X,0.0
1163,1116,2019-08-01,Y,9460.17
1164,1116,2019-08-02,D,32450.0
1165,1116,2019-08-02,E,2208.0034
1166,1116,2019-08-02,H,9408.16
1167,1116,2019-08-02,L,7079.6274
1168,1116,2019-08-02,M,9226.14
1169,1116,2019-08-02,N,2002.0078
1170,1116,2019-08-02,O,4000.0
1171,1116,2019-08-02,Q,6105.894
1172,1116,2019-08-02,T,4187.8867
1173,1116,2019-08-02,U,13050.554
1174,1116,2019-08-02,X,0.0
1175,1116,2019-08-03,D,23354.16
1176,1116,2019-08-03,H,8477.436
1177,1116,2019-08-03,K,17500.0
1178,1116,2019-08-03,L,7532.8955
1179,1116,2019-08-03,M,0.0
1180,1116,2019-08-03,N,1843.8774
1181,1116,2019-08-03,O,5999.95
1182,1116,2019-08-03,Q,6984.592
1183,1116,2019-08-03,T,4375.64
1184,1116,2019-08-03,U,15549.887
1185,1116,2019-08-04,D,37317.5
1186,1116,2019-08-04,E,1921.6033
1187,1116,2019-08-04,J,92400.0
1188,1116,2019-08-04,L,6710.4365
1189,1116,2019-08-04,M,17719.8
1190,1116,2019-08-04,N,2120.0
1191,1116,2019-08-04,O,0.0
1192,1116,2019-08-04,Q,5300.817
1193,1116,2019-08-04,T,3581.0269
1194,1116,2019-08-04,U,14249.9
1195,1116,2019-08-04,X,0.0
1196,1116,2019-08-05,B,23749.887
1197,1116,2019-08-05,C,4130.0
1198,1116,2019-08-05,D,28760.0
1199,1116,2019-08-05,H,10094.338
1200,1116,2019-08-05,I,0.0
1201,1116,2019-08-05,J,74450.08
1202,1116,2019-08-05,K,11018.204
1203,1116,2019-08-05,L,9169.236
1204,1116,2019-08-05,M,20150.074
1205,1116,2019-08-05,N,1187.0975
1206,1116,2019-08-05,O,0.0
1207,1116,2019-08-05,Q,6474.7285
1208,1116,2019-08-05,U,15242.328
1209,1116,2019-08-05,X,0.0
1210,1116,2019-08-06,E,2840.9111
1211,1116,2019-08-06,L,9414.296
1212,1116,2019-08-06,M,1827.5
1213,1116,2019-08-06,N,2924.961
1214,1116,2019-08-06,O,0.0
1215,1116,2019-08-06,Q,6031.6147
1216,1116,2019-08-06,T,4375.29
1217,1116,2019-08-06,X,0.0
1218,1116,2019-08-07,D,28025.0
1219,1116,2019-08-07,E,2313.814
1220,1116,2019-08-07,K,18044.09
1221,1116,2019-08-07,L,7992.946
1222,1116,2019-08-07,N,1539.5756
1223,1116,2019-08-07,O,0.0
1224,1116,2019-08-07,Q,6073.438
1225,1116,2019-08-07,T,3679.3425
1226,1116,2019-08-07,X,0.0
1227,1116,2019-08-08,D,28270.834
1228,1116,2019-08-08,E,3349.76
1229,1116,2019-08-08,H,13525.0
1230,1116,2019-08-08,L,6557.0063
1231,1116,2019-08-08,M,0.0
1232,1116,2019-08-08,N,1764.875
1233,1116,2019-08-08,Q,4648.584
1234,1116,2019-08-08,X,0.0
1235,1116,2019-08-09,E,2685.58
1236,1116,2019-08-09,L,7239.661
1237,1116,2019-08-09,O,0.0
1238,1116,2019-08-09,Q,5157.5293
1239,1116,2019-08-09,T,5000.08
1240,1116,2019-08-09,X,0.0
1241,1116,2019-08-10,C,4032.5
1242,1116,2019-08-10,D,36166.668
1243,1116,2019-08-10,E,3350.28
1244,1116,2019-08-10,K,5784.7803
1245,1116,2019-08-10,L,8826.66
1246,1116,2019-08-10,N,1573.0077
1247,1116,2019-08-10,O,1304.596
1248,1116,2019-08-10,Q,7423.5327
1249,1116,2019-08-10,T,2769.7834
1250,1116,2019-08-10,X,0.0
1251,1116,2019-08-11,D,28320.0
1252,1116,2019-08-11,E,2577.0945
1253,1116,2019-08-11,L,7509.735
1254,1116,2019-08-11,Q,7134.2266
1255,1116,2019-08-11,T,2752.54
1256,1116,2019-08-11,X,0.0
1257,1116,2019-08-12,D,33925.0
1258,1116,2019-08-12,H,11113.577
1259,1116,2019-08-12,L,7895.0464
1260,1116,2019-08-12,M,8462.9
1261,1116,2019-08-12,N,1275.0
1262,1116,2019-08-12,O,0.0
1263,1116,2019-08-12,Q,7210.409
1264,1116,2019-08-12,T,6500.11
1265,1116,2019-08-12,U,16500.29
1266,1116,2019-08-12,X,0.0
1267,1116,2019-08-13,D,29500.0
1268,1116,2019-08-13,E,2570.2202
1269,1116,2019-08-13,L,9000.0
1270,1116,2019-08-13,M,1827.5
1271,1116,2019-08-13,N,2052.5435
1272,1116,2019-08-13,O,0.0
1273,1116,2019-08-13,Q,6239.4453
1274,1116,2019-08-13,T,4999.91
1275,1116,2019-08-14,E,3219.2031
1276,1116,2019-08-14,L,8997.76
1277,1116,2019-08-14,N,3500.1968
1278,1116,2019-08-14,O,0.0
1279,1116,2019-08-14,Q,6344.573
1280,1116,2019-08-14,T,5179.38
1281,1116,2019-08-14,X,0.0
1282,1116,2019-08-15,E,3774.416
1283,1116,2019-08-15,L,8691.28
1284,1116,2019-08-15,N,1700.0
1285,1116,2019-08-15,Q,5948.7036
1286,1116,2019-08-15,T,4687.8237
1287,1116,2019-08-16,E,2567.52
1288,1116,2019-08-16,L,8636.499
1289,1116,2019-08-16,M,1900.0
1290,1116,2019-08-16,N,1662.6525
1291,1116,2019-08-16,Q,5951.46
1292,1116,2019-08-16,T,5640.5864
1293,1116,2019-08-16,X,0.0
1294,1116,2019-08-17,D,41300.0
1295,1116,2019-08-17,E,2289.4
1296,1116,2019-08-17,H,9499.75
1297,1116,2019-08-17,L,7305.589
1298,1116,2019-08-17,M,1900.0
1299,1116,2019-08-17,Q,6450.86
1300,1116,2019-08-17,T,6500.0
1301,1116,2019-08-17,X,0.0
1302,1116,2019-08-18,B,9320.36
1303,1116,2019-08-18,E,6650.0
1304,1116,2019-08-18,H,8483.5
1305,1116,2019-08-18,L,4730.63
1306,1116,2019-08-18,M,1900.0
1307,1116,2019-08-18,N,4360.3853
1308,1116,2019-08-18,O,0.0
1309,1116,2019-08-18,Q,5299.862
1310,1116,2019-08-18,T,3999.982
1311,1116,2019-08-18,U,13063.872
1312,1116,2019-08-18,X,0.0
1313,1116,2019-08-19,D,29499.81
1314,1116,2019-08-19,E,3543.27
1315,1116,2019-08-19,L,6907.933
1316,1116,2019-08-19,M,9503.063
1317,1116,2019-08-19,N,3652.6685
1318,1116,2019-08-19,O,0.0
1319,1116,2019-08-19,Q,6265.239
1320,1116,2019-08-19,T,3039.21
1321,1116,2019-08-19,X,0.0
1322,1116,2019-08-20,D,41300.0
1323,1116,2019-08-20,J,79200.06
1324,1116,2019-08-20,L,7875.0
1325,1116,2019-08-20,N,2659.4
1326,1116,2019-08-20,Q,6338.7695
1327,1116,2019-08-20,T,3864.63
1328,1116,2019-08-20,X,0.0
1329,1116,2019-08-21,E,2805.77
1330,1116,2019-08-21,L,9133.159
1331,1116,2019-08-21,N,3524.3809
1332,1116,2019-08-21,Q,5623.0557
1333,1116,2019-08-21,T,4397.1523
1334,1116,2019-08-21,X,0.0
1335,1116,2019-08-22,D,19174.922
1336,1116,2019-08-22,E,1710.6699
1337,1116,2019-08-22,G,1700.0
1338,1116,2019-08-22,L,8999.866
1339,1116,2019-08-22,N,3223.742
1340,1116,2019-08-22,O,0.0
1341,1116,2019-08-22,Q,5905.001
1342,1116,2019-08-22,T,13300.0
1343,1116,2019-08-22,X,0.0
1344,1116,2019-08-23,C,4290.0
1345,1116,2019-08-23,D,44296.277
1346,1116,2019-08-23,E,4374.9
1347,1116,2019-08-23,G,1700.0
1348,1116,2019-08-23,I,15866.32
1349,1116,2019-08-23,L,8492.155
1350,1116,2019-08-23,M,1811.0
1351,1116,2019-08-23,N,3024.0232
1352,1116,2019-08-23,O,0.0
1353,1116,2019-08-23,Q,6782.0483
1354,1116,2019-08-23,T,4492.253
1355,1116,2019-08-23,X,0.0
1356,1116,2019-08-24,B,8123.97
1357,1116,2019-08-24,E,5344.42
1358,1116,2019-08-24,G,1700.0
1359,1116,2019-08-24,H,11678.09
1360,1116,2019-08-24,J,72600.0
1361,1116,2019-08-24,K,17500.0
1362,1116,2019-08-24,L,9755.871
1363,1116,2019-08-24,M,17500.0
1364,1116,2019-08-24,N,2817.622
1365,1116,2019-08-24,O,0.0
1366,1116,2019-08-24,Q,7640.4575
1367,1116,2019-08-24,T,5862.6934
1368,1116,2019-08-24,U,14999.74
1369,1116,2019-08-24,X,0.0
1370,1116,2019-08-25,D,38554.0
1371,1116,2019-08-25,E,4052.235
1372,1116,2019-08-25,H,15400.0
1373,1116,2019-08-25,I,22817.94
1374,1116,2019-08-25,J,0.0
1375,1116,2019-08-25,L,9427.323
1376,1116,2019-08-25,M,1945.0
1377,1116,2019-08-25,N,2986.2322
1378,1116,2019-08-25,Q,7507.3203
1379,1116,2019-08-25,X,0.0
1380,1116,2019-08-26,C,44999.76
1381,1116,2019-08-26,D,29499.81
1382,1116,2019-08-26,E,2267.49
1383,1116,2019-08-26,J,17500.0
1384,1116,2019-08-26,L,7883.4126
1385,1116,2019-08-26,M,1945.0
1386,1116,2019-08-26,N,4032.9268
1387,1116,2019-08-26,Q,7229.8354
1388,1116,2019-08-26,T,3021.54
1389,1116,2019-08-26,X,0.0
1390,1116,2019-08-27,D,29499.81
1391,1116,2019-08-27,L,9499.69
1392,1116,2019-08-27,M,1945.0
1393,1116,2019-08-27,N,3694.4368
1394,1116,2019-08-27,O,3500.0
1395,1116,2019-08-27,Q,3577.2725
1396,1116,2019-08-27,T,5166.763
1397,1116,2019-08-27,X,0.0
1398,1116,2019-08-28,D,29499.938
1399,1116,2019-08-28,G,1700.0
1400,1116,2019-08-28,M,486.25
1401,1116,2019-08-28,N,3666.0693
1402,1116,2019-08-28,O,5250.0
1403,1116,2019-08-28,Q,6724.954
1404,1116,2019-08-28,T,4823.217
1405,1116,2019-08-28,X,0.0
1406,1116,2019-08-29,C,45000.26
1407,1116,2019-08-29,D,33903.25
1408,1116,2019-08-29,E,2396.0618
1409,1116,2019-08-29,G,3472.802
1410,1116,2019-08-29,M,1543.0
1411,1116,2019-08-29,N,3675.676
1412,1116,2019-08-29,O,0.0
1413,1116,2019-08-29,Q,6136.5527
1414,1116,2019-08-30,D,36999.855
1415,1116,2019-08-30,G,1615.0
1416,1116,2019-08-30,N,2607.122
1417,1116,2019-08-30,O,0.0
1418,1116,2019-08-30,Q,5419.4155
1419,1116,2019-08-30,T,3737.82
1420,1116,2019-08-30,X,0.0
1421,1116,2019-08-31,E,3216.3772
1422,1116,2019-08-31,G,1657.5
1423,1116,2019-08-31,H,10500.047
1424,1116,2019-08-31,L,7053.2236
1425,1116,2019-08-31,N,2036.8353
1426,1116,2019-08-31,O,6506.62
1427,1116,2019-08-31,Q,4247.9365
1428,1116,2019-08-31,T,3717.876
1429,1116,2019-08-31,X,0.0
1430,1116,2019-09-01,E,4094.245
1431,1116,2019-09-01,G,1657.5
1432,1116,2019-09-01,I,15051.12
1433,1116,2019-09-01,L,7751.756
1434,1116,2019-09-01,N,2367.4219
1435,1116,2019-09-01,Q,7332.834
1436,1116,2019-09-01,T,5361.1753
